handleId,fieldType,name,description,productImageUrl,collection,sku,ribbon,price,surcharge,visible,discountMode,discountValue,inventory,weight,cost,productOptionName1,productOptionType1,productOptionDescription1,productOptionName2,productOptionType2,productOptionDescription2,productOptionName3,productOptionType3,productOptionDescription3,productOptionName4,productOptionType4,productOptionDescription4,productOptionName5,productOptionType5,productOptionDescription5,productOptionName6,productOptionType6,productOptionDescription6,additionalInfoTitle1,additionalInfoDescription1,additionalInfoTitle2,additionalInfoDescription2,additionalInfoTitle3,additionalInfoDescription3,additionalInfoTitle4,additionalInfoDescription4,additionalInfoTitle5,additionalInfoDescription5,additionalInfoTitle6,additionalInfoDescription6,customTextField1,customTextCharLimit1,customTextMandatory1,customTextField2,customTextCharLimit2,customTextMandatory2,brand
630,Product,Porsche 981 cayman,,46d9df_8d25b4be067245aa8ec02bfc9beb467d~mv2.jpeg;46d9df_a4785be94653476f92af066fe54701e9~mv2.jpeg,All Vehicles;Modern,,,500.0,,true,PERCENT,0.0,InStock,,,Manufacturer,DROP_DOWN,Porsche,Decade,DROP_DOWN,2010's,Steering,DROP_DOWN,Right Hand Drive,Gearbox,DROP_DOWN,Automatic,Colour,COLOR,#d9d9d9:Silver,Seats,DROP_DOWN,2,DETAILS,<p><strong>Year&nbsp;</strong>: 2013<br> <strong>Steering&nbsp;</strong>: Right Hand Drive<br> <strong>Engine&nbsp;</strong>: 2.7L<br> <strong>Gearbox&nbsp;</strong>: Automatic<br> <strong>Seats&nbsp;</strong>: 2<br> <strong>Exterior&nbsp;</strong>: Silver<br> <strong>Interior&nbsp;</strong>: Black</p>,HIRE,"<p><strong>Available to hire today!&nbsp;</strong>If you are interested in hiring this vehicle,&nbsp;please complete our <strong><a href=""https://www.captureclassics.com/hire"" target=""_blank"">hire request form</a></strong>.</p> 
<p>&nbsp;</p> 
<p>Alternatively, you can&nbsp;<a href=""mailto:hello@captureclassics.com"" target=""_blank"">email us</a>&nbsp;or call on (+44) 07534 672765.</p>",DELIVERY,<p><strong>Short notice UK delivery available!&nbsp;</strong>Enquire now.</p>,,,,,,,,,,,,,
631,Product,Lotus Caterham 7 Twincam,,da3556_c826cfc93a484623aab769616a801a11~mv2.jpg;7ca50c_7d203db73ee14f7cb08aa905dc51968e~mv2.jpg;7ca50c_b9b605ccf3c54105b0af92c4d3abeb40~mv2.jpg;7ca50c_41c4374884474d89bfcf5ef12ab8efac~mv2.jpg;7ca50c_fda1b3728b5e47ad9ea1a6b36d6161af~mv2.jpg,All Vehicles;Classic,,,500.0,,true,PERCENT,0.0,InStock,,,Manufacturer,DROP_DOWN,Lotus,Decade,DROP_DOWN,1990's,Steering,DROP_DOWN,Right Hand Drive,Gearbox,DROP_DOWN,Manual,Colour,COLOR,#008000:Green,Seats,DROP_DOWN,2,DETAILS,<p><strong>Year&nbsp;</strong>: 1991<br> <strong>Steering&nbsp;</strong>: Right Hand Drive<br> <strong>Engine&nbsp;</strong>: 1.6L<br> <strong>Gearbox&nbsp;</strong>: Manual<br> <strong>Seats&nbsp;</strong>: 2<br> <strong>Exterior&nbsp;</strong>: Green<br> <strong>Interior&nbsp;</strong>: Black</p>,HIRE,"<p><strong>Available to hire today!&nbsp;</strong>If you are interested in hiring this vehicle,&nbsp;please complete our <strong><a href=""https://www.captureclassics.com/hire"" target=""_blank"">hire request form</a></strong>.</p> 
<p>&nbsp;</p> 
<p>Alternatively, you can&nbsp;<a href=""mailto:hello@captureclassics.com"" target=""_blank"">email us</a>&nbsp;or call on (+44) 07534 672765.</p>",DELIVERY,<p><strong>Short notice UK delivery available!&nbsp;</strong>Enquire now.</p>,,,,,,,,,,,,,
632,Product,Mercedes W124 260E,,da3556_27720d2274824a4abb8df3204a517bf5~mv2.jpg;da3556_a8b951672215430a94d865bd036648cb~mv2.jpg;7ca50c_14a9642d9a4647bbbf5d464cdfb6b64e~mv2.jpg;7ca50c_4e4382cb081e4a2e918391bfe84b7fd4~mv2.jpg;7ca50c_6409e0ad789847dead24608f59896677~mv2.jpg,All Vehicles;Classic,,,500.0,,true,PERCENT,0.0,InStock,,,Manufacturer,DROP_DOWN,Mercedes,Decade,DROP_DOWN,1990's,Steering,DROP_DOWN,Right Hand Drive,Gearbox,DROP_DOWN,Automatic,Colour,COLOR,#2424f9:Blue,Seats,DROP_DOWN,5,DETAILS,<p><strong>Year&nbsp;</strong>: 1991<br> <strong>Steering&nbsp;</strong>: Right Hand Drive<br> <strong>Engine&nbsp;</strong>: 2599cc<br> <strong>Gearbox&nbsp;</strong>: Automatic<br> <strong>Seats&nbsp;</strong>: 5<br> <strong>Exterior&nbsp;</strong>: Blue<br> <strong>Interior&nbsp;</strong>: Beige</p>,HIRE,"<p><strong>Available to hire today!&nbsp;</strong>If you are interested in hiring this vehicle,&nbsp;please complete our <strong><a href=""https://www.captureclassics.com/hire"" target=""_blank"">hire request form</a></strong>.</p> 
<p>&nbsp;</p> 
<p>Alternatively, you can&nbsp;<a href=""mailto:hello@captureclassics.com"" target=""_blank"">email us</a>&nbsp;or call on (+44) 07534 672765.</p>",DELIVERY,<p><strong>Short notice UK delivery available!&nbsp;</strong>Enquire now.</p>,,,,,,,,,,,,,
633,Product,BMW 740i,,da3556_7e421741a91149babf49a07a294f137f~mv2.jpg;bcc455_39ed0fc3bf304c43ac0d30d822343c65~mv2.jpeg;bcc455_3326e9e0f513441c81532f875f2e8730~mv2.jpeg,All Vehicles;Classic,,,500.0,,true,PERCENT,0.0,InStock,,,Manufacturer,DROP_DOWN,BMW,Decade,DROP_DOWN,1990's,Steering,DROP_DOWN,Right Hand Drive,Gearbox,DROP_DOWN,Automatic,Colour,COLOR,#d9d9d9:Silver,Seats,DROP_DOWN,5,DETAILS,<p><strong>Year&nbsp;</strong>: 1994<br> <strong>Steering&nbsp;</strong>: Right Hand Drive<br> <strong>Engine&nbsp;</strong>: 4000cc<br> <strong>Gearbox&nbsp;</strong>: Automatic<br> <strong>Seats&nbsp;</strong>: 5<br> <strong>Exterior&nbsp;</strong>: Silver<br> <strong>Interior&nbsp;</strong>: Grey</p>,HIRE,"<p><strong>Available to hire today!&nbsp;</strong>If you are interested in hiring this vehicle,&nbsp;please complete our <strong><a href=""https://www.captureclassics.com/hire"" target=""_blank"">hire request form</a></strong>.</p> 
<p>&nbsp;</p> 
<p>Alternatively, you can&nbsp;<a href=""mailto:hello@captureclassics.com"" target=""_blank"">email us</a>&nbsp;or call on (+44) 07534 672765.</p>",DELIVERY,<p><strong>Short notice UK delivery available!&nbsp;</strong>Enquire now.</p>,,,,,,,,,,,,,
634,Product,BMW 2002,,62c5f1_96b63624d8b642b5b2917409744d67d0~mv2.jpeg;62c5f1_e440ce1a5ff64391a8ed2c56c92324b8~mv2.jpeg;62c5f1_4b030e7f528a47e88833bf263f704c03~mv2.jpeg;62c5f1_c12ea7e388174a8aa73afcd1f0f15548~mv2.jpeg;62c5f1_c1f11338bea04b978fad60873f449e79~mv2.jpeg,All Vehicles;Classic,,,500.0,,true,PERCENT,0.0,InStock,,,Manufacturer,DROP_DOWN,BMW,Decade,DROP_DOWN,1970's,Steering,DROP_DOWN,Right Hand Drive,Gearbox,DROP_DOWN,Manual,Colour,COLOR,#ffffff:White,Seats,DROP_DOWN,4,DETAILS,<p><strong>Year&nbsp;</strong>: 1971<br> <strong>Steering&nbsp;</strong>: Right Hand Drive<br> <strong>Engine&nbsp;</strong>: 1990cc<br> <strong>Gearbox&nbsp;</strong>: Manual<br> <strong>Seats&nbsp;</strong>: 4<br> <strong>Exterior&nbsp;</strong>: White<br> <strong>Interior&nbsp;</strong>: Blue</p>,HIRE,"<p><strong>Available to hire today!&nbsp;</strong>If you are interested in hiring this vehicle,&nbsp;please complete our <strong><a href=""https://www.captureclassics.com/hire"" target=""_blank"">hire request form</a></strong>.</p> 
<p>&nbsp;</p> 
<p>Alternatively, you can&nbsp;<a href=""mailto:hello@captureclassics.com"" target=""_blank"">email us</a>&nbsp;or call on (+44) 07534 672765.</p>",DELIVERY,<p><strong>Short notice UK delivery available!&nbsp;</strong>Enquire now.</p>,,,,,,,,,,,,,
635,Product,Singer Vogue,,e318f3_28cec3e251e34a4a98e8a20939329ebb~mv2.jpg;e318f3_a4d64ef67c12461e8cab9c67ee6482b1~mv2.jpg;e318f3_23659b49d8b243c0b0b7d7b75a1dd9ea~mv2.jpg;e318f3_757dd6c8cfa64809a8e9c5598e1f8011~mv2.png,All Vehicles;Classic,,,500.0,,true,PERCENT,0.0,InStock,,,Manufacturer,DROP_DOWN,Singer,Decade,DROP_DOWN,1960's,Steering,DROP_DOWN,Right Hand Drive,Gearbox,DROP_DOWN,Manual,Colour,COLOR,#2424f9:Blue,Seats,DROP_DOWN,5,DETAILS,<p><strong>Year&nbsp;</strong>: 1966<br> <strong>Steering&nbsp;</strong>: Right Hand Drive<br> <strong>Engine&nbsp;</strong>: 1725cc<br> <strong>Gearbox&nbsp;</strong>: Manual<br> <strong>Seats&nbsp;</strong>: 5<br> <strong>Exterior&nbsp;</strong>: Blue<br> <strong>Interior&nbsp;</strong>: Black</p>,HIRE,"<p><strong>Available to hire today!&nbsp;</strong>If you are interested in hiring this vehicle,&nbsp;please complete our <strong><a href=""https://www.captureclassics.com/hire"" target=""_blank"">hire request form</a></strong>.</p> 
<p>&nbsp;</p> 
<p>Alternatively, you can&nbsp;<a href=""mailto:hello@captureclassics.com"" target=""_blank"">email us</a>&nbsp;or call on (+44) 07534 672765.</p>",DELIVERY,<p><strong>Short notice UK delivery available!&nbsp;</strong>Enquire now.</p>,,,,,,,,,,,,,
636,Product,Citroën DS23,,da3556_08d8261ffdce4833a97a340ac7ae0d31~mv2.jpg;32d383_87baa0b1969d42ed8da94afd64f5cfeb~mv2.png,All Vehicles;Classic,,,500.0,,true,PERCENT,0.0,InStock,,,Manufacturer,DROP_DOWN,Citroën,Decade,DROP_DOWN,1970's,Steering,DROP_DOWN,Right Hand Drive,Gearbox,DROP_DOWN,Manual,Colour,COLOR,#A06941:Brown,Seats,DROP_DOWN,5,DETAILS,<p><strong>Year&nbsp;</strong>: 1973<br> <strong>Steering&nbsp;</strong>: Right Hand Drive<br> <strong>Engine&nbsp;</strong>: 2350cc<br> <strong>Gearbox&nbsp;</strong>: Manual<br> <strong>Seats&nbsp;</strong>: 5<br> <strong>Exterior&nbsp;</strong>: Brown<br> <strong>Interior&nbsp;</strong>: Brown</p>,HIRE,"<p><strong>Available to hire today!&nbsp;</strong>If you are interested in hiring this vehicle,&nbsp;please complete our <strong><a href=""https://www.captureclassics.com/hire"" target=""_blank"">hire request form</a></strong>.</p> 
<p>&nbsp;</p> 
<p>Alternatively, you can&nbsp;<a href=""mailto:hello@captureclassics.com"" target=""_blank"">email us</a>&nbsp;or call on (+44) 07534 672765.</p>",DELIVERY,<p><strong>Short notice UK delivery available!&nbsp;</strong>Enquire now.</p>,,,,,,,,,,,,,
637,Product,Rolls-Royce Silver Sprit,,da3556_1c14feb06dac4b5e8eca6c80c76e36bd~mv2.jpg;da3556_7aa309743eb5446985b6e93d5438ac29~mv2.jpg;da3556_ddea8afb4f1e483e992cd68b01bc0d29~mv2.jpg;da3556_1352039815ef4ee0b15104c64fb4ed20~mv2.jpg,All Vehicles;Classic,,,500.0,,true,PERCENT,0.0,InStock,,,Manufacturer,DROP_DOWN,Rolls-Royce,Decade,DROP_DOWN,1980's,Steering,DROP_DOWN,Right Hand Drive,Gearbox,DROP_DOWN,Automatic,Colour,COLOR,#2424f9:Blue,Seats,DROP_DOWN,5,DETAILS,<p><strong>Year&nbsp;</strong>: 1986<br> <strong>Steering&nbsp;</strong>: Right Hand Drive<br> <strong>Engine&nbsp;</strong>: 6.7L<br> <strong>Gearbox&nbsp;</strong>: Automatic<br> <strong>Seats&nbsp;</strong>: 5<br> <strong>Exterior&nbsp;</strong>: Blue<br> <strong>Interior&nbsp;</strong>: Cream</p>,HIRE,"<p><strong>Available to hire today!&nbsp;</strong>If you are interested in hiring this vehicle,&nbsp;please complete our <strong><a href=""https://www.captureclassics.com/hire"" target=""_blank"">hire request form</a></strong>.</p> 
<p>&nbsp;</p> 
<p>Alternatively, you can&nbsp;<a href=""mailto:hello@captureclassics.com"" target=""_blank"">email us</a>&nbsp;or call on (+44) 07534 672765.</p>",DELIVERY,<p><strong>Short notice UK delivery available!&nbsp;</strong>Enquire now.</p>,,,,,,,,,,,,,
638,Product,Toyota Supra,,d2a913_89b54355da404ebdb356d2d65b5ccf0d~mv2.jpeg;d2a913_51bb1da96739424384ce0edb9b44bb14~mv2.jpeg;d2a913_99f76074e6834e5dbdd2aee4929c46b8~mv2.jpeg;d2a913_950a4c05f90a4a31b84010a951511282~mv2.jpeg;d2a913_24281c9e966c436ba946c8c013e1483d~mv2.jpeg;d2a913_4a139fe2fdd54e3590a9d879b621ef9d~mv2.jpeg;d2a913_67ee349a8d0c4e3e8418cdf44225a184~mv2.jpeg,All Vehicles;Classic,,,500.0,,true,PERCENT,0.0,InStock,,,Manufacturer,DROP_DOWN,Toyota,Decade,DROP_DOWN,1980's,Steering,DROP_DOWN,Right Hand Drive,Gearbox,DROP_DOWN,Automatic,Colour,COLOR,#ffff00:yellow,Seats,DROP_DOWN,4,DETAILS,<p><strong>Year&nbsp;</strong>: 1989<br> <strong>Steering&nbsp;</strong>: Right Hand Drive<br> <strong>Engine&nbsp;</strong>: 3.0L<br> <strong>Gearbox&nbsp;</strong>: Automatic<br> <strong>Seats&nbsp;</strong>: 4<br> <strong>Exterior&nbsp;</strong>: Yellow<br> <strong>Interior&nbsp;</strong>: Grey</p>,HIRE,"<p><strong>Available to hire today!&nbsp;</strong>If you are interested in hiring this vehicle,&nbsp;please complete our <strong><a href=""https://www.captureclassics.com/hire"" target=""_blank"">hire request form</a></strong>.</p> 
<p>&nbsp;</p> 
<p>Alternatively, you can&nbsp;<a href=""mailto:hello@captureclassics.com"" target=""_blank"">email us</a>&nbsp;or call on (+44) 07534 672765.</p>",DELIVERY,<p><strong>Short notice UK delivery available!&nbsp;</strong>Enquire now.</p>,,,,,,,,,,,,,
639,Product,Porsche 944 Lux,,da3556_ced180ff6fb74129a2994ae0d623a425~mv2.jpg;f15747_595dd4df9ee44fb985cb1dcc85fc14c8~mv2.jpeg;f15747_3557f4739feb45a8b9f55b78ea8b557b~mv2.jpeg;f15747_e86df3b601a8470e918a7d757242f4b4~mv2.jpeg;f15747_be497414ab1546c9a2c6bfe6443c4059~mv2.jpeg,All Vehicles;Classic,,,500.0,,true,PERCENT,0.0,InStock,,,Manufacturer,DROP_DOWN,Porsche,Decade,DROP_DOWN,1980's,Steering,DROP_DOWN,Right Hand Drive,Gearbox,DROP_DOWN,Manual,Colour,COLOR,#ceb009:Gold,Seats,DROP_DOWN,4,DETAILS,<p><strong>Year&nbsp;</strong>: 1985<br> <strong>Steering&nbsp;</strong>: Right Hand Drive<br> <strong>Engine&nbsp;</strong>: 2.5L<br> <strong>Gearbox&nbsp;</strong>: Manual<br> <strong>Seats&nbsp;</strong>: 4<br> <strong>Exterior&nbsp;</strong>: Gold<br> <strong>Interior&nbsp;</strong>: Beige</p>,HIRE,"<p><strong>Available to hire today!&nbsp;</strong>If you are interested in hiring this vehicle,&nbsp;please complete our <strong><a href=""https://www.captureclassics.com/hire"" target=""_blank"">hire request form</a></strong>.</p> 
<p>&nbsp;</p> 
<p>Alternatively, you can&nbsp;<a href=""mailto:hello@captureclassics.com"" target=""_blank"">email us</a>&nbsp;or call on (+44) 07534 672765.</p>",DELIVERY,<p><strong>Short notice UK delivery available!&nbsp;</strong>Enquire now.</p>,,,,,,,,,,,,,
640,Product,Citroën Xantia,,cdd7c5_ce13217f3342462c8c2e2fedd36484c9~mv2.jpg,All Vehicles;Classic,,,500.0,,false,PERCENT,0.0,InStock,,,Manufacturer,DROP_DOWN,Citroën,Decade,DROP_DOWN,1990's,Steering,DROP_DOWN,Right Hand Drive,Gearbox,DROP_DOWN,Manual,Colour,COLOR,#d9d9d9:Silver,Seats,DROP_DOWN,5,DETAILS,<p><strong>Year&nbsp;</strong>: 1997<br> <strong>Steering&nbsp;</strong>: Right Hand Drive<br> <strong>Engine&nbsp;</strong>: 1995cc<br> <strong>Gearbox&nbsp;</strong>: Manual<br> <strong>Seats&nbsp;</strong>: 5<br> <strong>Exterior&nbsp;</strong>: Grey<br> <strong>Interior&nbsp;</strong>: Grey</p>,HIRE,"<p><strong>Available to hire today!&nbsp;</strong>If you are interested in hiring this vehicle,&nbsp;please complete our <strong><a href=""https://www.captureclassics.com/hire"" target=""_blank"">hire request form</a></strong>.</p> 
<p>&nbsp;</p> 
<p>Alternatively, you can&nbsp;<a href=""mailto:hello@captureclassics.com"" target=""_blank"">email us</a>&nbsp;or call on (+44) 07534 672765.</p>",DELIVERY,<p><strong>Short notice UK delivery available!&nbsp;</strong>Enquire now.</p>,,,,,,,,,,,,,
641,Product,BMW M3 Evo Coupe,,9bf04d_0ae9d7bae295455c9e62cca383cac56a~mv2.jpeg;9bf04d_e0c56152ca69483ea4d44bf5dcabc997~mv2.jpeg;9bf04d_a2f5ccfe6ccf470f8b325a38fe862ca6~mv2.jpeg;9bf04d_6aeb25190e6d413aab92256e78c91eb4~mv2.jpeg;9bf04d_06e28884c1334e418924ad88afa93ab7~mv2.jpeg;9bf04d_a0ad58705a9543359afa811f8edfab4a~mv2.jpeg,All Vehicles;Classic,,,500.0,,true,PERCENT,0.0,InStock,,,Manufacturer,DROP_DOWN,BMW,Decade,DROP_DOWN,1990's,Steering,DROP_DOWN,Right Hand Drive,Gearbox,DROP_DOWN,Manual,Colour,COLOR,#008000:Green,Seats,DROP_DOWN,5,DETAILS,<p><strong>Year&nbsp;</strong>: 1998<br> <strong>Steering&nbsp;</strong>: Right Hand Drive<br> <strong>Engine&nbsp;</strong>: 3200cc<br> <strong>Gearbox&nbsp;</strong>: Manual<br> <strong>Seats&nbsp;</strong>: 5<br> <strong>Exterior&nbsp;</strong>: Green<br> <strong>Interior&nbsp;</strong>: Beige</p>,HIRE,"<p><strong>Available to hire today!&nbsp;</strong>If you are interested in hiring this vehicle,&nbsp;please complete our <strong><a href=""https://www.captureclassics.com/hire"" target=""_blank"">hire request form</a></strong>.</p> 
<p>&nbsp;</p> 
<p>Alternatively, you can&nbsp;<a href=""mailto:hello@captureclassics.com"" target=""_blank"">email us</a>&nbsp;or call on (+44) 07534 672765.</p>",DELIVERY,<p><strong>Short notice UK delivery available!&nbsp;</strong>Enquire now.</p>,,,,,,,,,,,,,
642,Product,Ford Zodiac,,da3556_5bf5e70f0d99487e89a05ec45e949261~mv2.jpg,All Vehicles;Classic;American,,,500.0,,true,PERCENT,0.0,InStock,,,Manufacturer,DROP_DOWN,Ford,Decade,DROP_DOWN,1960's,Steering,DROP_DOWN,Right Hand Drive,Gearbox,DROP_DOWN,Manual,Colour,COLOR,#d9d9d9:Silver,Seats,DROP_DOWN,6,DETAILS,<p><strong>Year&nbsp;</strong>: 1962<br> <strong>Steering&nbsp;</strong>: Right Hand Drive<br> <strong>Engine&nbsp;</strong>: 2500cc<br> <strong>Gearbox&nbsp;</strong>: Manual<br> <strong>Seats&nbsp;</strong>: 6<br> <strong>Exterior&nbsp;</strong>: Grey<br> <strong>Interior&nbsp;</strong>: Red</p>,HIRE,"<p><strong>Available to hire today!&nbsp;</strong>If you are interested in hiring this vehicle,&nbsp;please complete our <strong><a href=""https://www.captureclassics.com/hire"" target=""_blank"">hire request form</a></strong>.</p> 
<p>&nbsp;</p> 
<p>Alternatively, you can&nbsp;<a href=""mailto:hello@captureclassics.com"" target=""_blank"">email us</a>&nbsp;or call on (+44) 07534 672765.</p>",DELIVERY,<p><strong>Short notice UK delivery available!&nbsp;</strong>Enquire now.</p>,,,,,,,,,,,,,
643,Product,Saab 900 turbo,,da3556_6983866277d94110a1501952d99d2174~mv2.jpg;e2f666_d9c0c7c25a204e21a7636b9f4fd2dde1~mv2.jpeg;e2f666_d1e02cb96ca24c89bf667eb777c28234~mv2.jpeg;e2f666_4eb6ebc02e9a40ca8d0fd7509abc873c~mv2.jpeg,All Vehicles;Classic,,,500.0,,true,PERCENT,0.0,InStock,,,Manufacturer,DROP_DOWN,Saab,Decade,DROP_DOWN,1990's,Steering,DROP_DOWN,Right Hand Drive,Gearbox,DROP_DOWN,Automatic,Colour,COLOR,#000000:Black,Seats,DROP_DOWN,4,DETAILS,<p><strong>Year&nbsp;</strong>: 1990<br> <strong>Steering&nbsp;</strong>: Right Hand Drive<br> <strong>Engine&nbsp;</strong>: 2L<br> <strong>Gearbox&nbsp;</strong>: Automatic<br> <strong>Seats&nbsp;</strong>: 4<br> <strong>Exterior&nbsp;</strong>: Black<br> <strong>Interior&nbsp;</strong>: Grey</p>,HIRE,"<p><strong>Available to hire today!&nbsp;</strong>If you are interested in hiring this vehicle,&nbsp;please complete our <strong><a href=""https://www.captureclassics.com/hire"" target=""_blank"">hire request form</a></strong>.</p> 
<p>&nbsp;</p> 
<p>Alternatively, you can&nbsp;<a href=""mailto:hello@captureclassics.com"" target=""_blank"">email us</a>&nbsp;or call on (+44) 07534 672765.</p>",DELIVERY,<p><strong>Short notice UK delivery available!&nbsp;</strong>Enquire now.</p>,,,,,,,,,,,,,
644,Product,Jaguar XJ6,,da3556_834e74e21e0b418c892dc3c7d703d835~mv2.jpg,All Vehicles;Classic,,,500.0,,true,PERCENT,0.0,InStock,,,Manufacturer,DROP_DOWN,Jaguar,Decade,DROP_DOWN,1990's,Steering,DROP_DOWN,Right Hand Drive,Gearbox,DROP_DOWN,Automatic,Colour,COLOR,#008000:Green,Seats,DROP_DOWN,5,DETAILS,<p><strong>Year&nbsp;</strong>: 1995<br> <strong>Steering&nbsp;</strong>: Right Hand Drive<br> <strong>Engine&nbsp;</strong>: 3.2L<br> <strong>Gearbox&nbsp;</strong>: Automatic<br> <strong>Seats&nbsp;</strong>: 5<br> <strong>Exterior&nbsp;</strong>: Green<br> <strong>Interior&nbsp;</strong>: Beige</p>,HIRE,"<p><strong>Available to hire today!&nbsp;</strong>If you are interested in hiring this vehicle,&nbsp;please complete our <strong><a href=""https://www.captureclassics.com/hire"" target=""_blank"">hire request form</a></strong>.</p> 
<p>&nbsp;</p> 
<p>Alternatively, you can&nbsp;<a href=""mailto:hello@captureclassics.com"" target=""_blank"">email us</a>&nbsp;or call on (+44) 07534 672765.</p>",DELIVERY,<p><strong>Short notice UK delivery available!&nbsp;</strong>Enquire now.</p>,,,,,,,,,,,,,
645,Product,Toyota MR2 GT,,da3556_dabb8a23088a49139b3718494344b9d8~mv2.jpg;3ff998_bd7944066cc8451cbe7021d23bc402b6~mv2.jpeg;3ff998_5f080b9e66254b70a5587f5aeca278fb~mv2.jpeg,All Vehicles;Classic,,,500.0,,true,PERCENT,0.0,InStock,,,Manufacturer,DROP_DOWN,Toyota,Decade,DROP_DOWN,1990's,Steering,DROP_DOWN,Right Hand Drive,Gearbox,DROP_DOWN,Manual,Colour,COLOR,#ff0000:Red,Seats,DROP_DOWN,2,DETAILS,<p><strong>Year&nbsp;</strong>: 1999<br> <strong>Steering&nbsp;</strong>: Right Hand Drive<br> <strong>Engine&nbsp;</strong>: 2L<br> <strong>Gearbox&nbsp;</strong>: Manual<br> <strong>Seats&nbsp;</strong>: 2<br> <strong>Exterior&nbsp;</strong>: Red<br> <strong>Interior&nbsp;</strong>: Black</p>,HIRE,"<p><strong>Available to hire today!&nbsp;</strong>If you are interested in hiring this vehicle,&nbsp;please complete our <strong><a href=""https://www.captureclassics.com/hire"" target=""_blank"">hire request form</a></strong>.</p> 
<p>&nbsp;</p> 
<p>Alternatively, you can&nbsp;<a href=""mailto:hello@captureclassics.com"" target=""_blank"">email us</a>&nbsp;or call on (+44) 07534 672765.</p>",DELIVERY,<p><strong>Short notice UK delivery available!&nbsp;</strong>Enquire now.</p>,,,,,,,,,,,,,
646,Product,Ford Mustang GT,,da3556_9cddeef3d19a42aba7b527193c47d384~mv2.jpg;fe1d60_4e3b430e02c047a8b1ac61b0793af65f~mv2.jpg,All Vehicles;American;Modern,,,500.0,,true,PERCENT,0.0,InStock,,,Manufacturer,DROP_DOWN,Ford,Decade,DROP_DOWN,2000's,Steering,DROP_DOWN,Left Hand Drive,Gearbox,DROP_DOWN,Automatic,Colour,COLOR,#000000:Black,Seats,DROP_DOWN,4,DETAILS,<p><strong>Year&nbsp;</strong>: 2005<br> <strong>Steering&nbsp;</strong>: Left Hand Drive<br> <strong>Engine&nbsp;</strong>: 4600cc<br> <strong>Gearbox&nbsp;</strong>: Automatic<br> <strong>Seats&nbsp;</strong>: 4<br> <strong>Exterior&nbsp;</strong>: Black<br> <strong>Interior&nbsp;</strong>: Beige</p>,HIRE,"<p><strong>Available to hire today!&nbsp;</strong>If you are interested in hiring this vehicle,&nbsp;please complete our <strong><a href=""https://www.captureclassics.com/hire"" target=""_blank"">hire request form</a></strong>.</p> 
<p>&nbsp;</p> 
<p>Alternatively, you can&nbsp;<a href=""mailto:hello@captureclassics.com"" target=""_blank"">email us</a>&nbsp;or call on (+44) 07534 672765.</p>",DELIVERY,<p><strong>Short notice UK delivery available!&nbsp;</strong>Enquire now.</p>,,,,,,,,,,,,,
647,Product,Dodge WC51,,fe1d60_8a62db48137a4a1dbcdbf564a4534b59~mv2.jpg;fe1d60_ae7c02abc2604a40bfc004d0045823c6~mv2.jpg,All Vehicles;American;4x4;Classic;Service Vehicles,,,500.0,,true,PERCENT,0.0,InStock,,,Manufacturer,DROP_DOWN,Dodge,Decade,DROP_DOWN,1940's,Steering,DROP_DOWN,Left Hand Drive,Gearbox,DROP_DOWN,Manual,Colour,COLOR,#008000:Green,Seats,DROP_DOWN,10,DETAILS,<p><strong>Year&nbsp;</strong>: 1943<br> <strong>Steering&nbsp;</strong>: Left Hand Drive<br> <strong>Engine&nbsp;</strong>: 4000cc<br> <strong>Gearbox&nbsp;</strong>: Manual<br> <strong>Seats&nbsp;</strong>: 10+<br> <strong>Exterior&nbsp;</strong>: Green<br> <strong>Interior&nbsp;</strong>: Green</p>,HIRE,"<p><strong>Available to hire today!&nbsp;</strong>If you are interested in hiring this vehicle,&nbsp;please complete our <strong><a href=""https://www.captureclassics.com/hire"" target=""_blank"">hire request form</a></strong>.</p> 
<p>&nbsp;</p> 
<p>Alternatively, you can&nbsp;<a href=""mailto:hello@captureclassics.com"" target=""_blank"">email us</a>&nbsp;or call on (+44) 07534 672765.</p>",DELIVERY,<p><strong>Short notice UK delivery available!&nbsp;</strong>Enquire now.</p>,,,,,,,,,,,,,
